, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,lop12_matinh,lop12_matruong,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai
2653,2000.0,0.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.35,52.0,4.0,8.17,7.82,7.66,7.6,7.81,8.09,8.62,0.0,0.0,0.0,0,0,0,21,20,21,19,15,14,11,147.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,6,6,6,6,6,6,6,95,90,100,81,83,96,100,0
2654,2000.0,1.0,Quảng Nam,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.1,34.0,44.0,7.05,6.42,6.92,6.34,3.78,8.0,7.31,0.0,0.0,0.0,0,0,0,17,20,19,22,10,20,14,138.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2,2,3,4,4,4,85,85,89,72,86,91,100,1
2655,2000.0,1.0,Kon Tum,KTPM2018,CNPM,0,13.0,D480103,0.0,23.2,36.0,30.0,8.38,8.92,8.2,7.9,7.98,8.76,8.89,0.0,0.0,0.0,0,0,0,17,19,21,23,20,16,14,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,4,4,4,4,4,4,83,78,100,97,83,81,100,2
2656,2000.0,1.0,Thừa Thiên Huế,MTCL2018.3,KTMT,1,13.0,D520214,0.0,21.0,33.0,2.0,6.84,6.96,7.09,7.49,7.2,7.42,7.8,8.6,0.0,0.0,3,0,0,17,22,20,19,24,21,12,146.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1,2,2,3,4,4,4,4,4,4,85,95,100,92,95,94,100,0
2657,2000.0,0.0,Bình Định,HTTT2018,HTTT,0,13.0,D480104,0.0,21.85,37.0,21.0,7.23,7.83,8.26,8.11,7.68,8.15,8.33,0.0,0.0,0.0,0,0,0,15,23,19,23,16,20,16,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,3,3,3,3,90,90,100,100,100,100,100,1
2658,2000.0,1.0,Thanh Hóa,KHCL2018.3,KHMT,1,13.0,D480101,0.0,22.8,28.0,68.0,8.47,7.7,7.26,7.2,8.26,8.12,8.6,0.0,0.0,0.0,0,0,0,19,19,16,25,14,20,12,141.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,6,6,6,6,100,95,95,87,90,100,100,0
2659,2000.0,0.0,Tiền Giang,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.2,53.0,23.0,6.7,8.25,7.65,7.71,7.32,8.61,8.24,9.4,0.0,0.0,3,0,0,21,20,20,15,14,14,21,150.0,7.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,6,6,6,6,80,75,81,79,74,81,100,0
2660,2000.0,1.0,Bình Định,PMCL2018.1,CNPM,1,13.0,D480103,0.0,22.3,37.0,3.0,8.34,8.22,8.37,8.55,7.91,8.82,8.45,7.0,0.0,0.0,4,0,0,17,18,20,14,20,18,16,149.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,4,4,4,6,6,6,90,85,100,100,100,86,100,1
2661,2000.0,1.0,Đồng Tháp,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.3,57.0,1.0,6.53,7.34,6.85,7.1,6.68,7.41,6.81,0.0,0.0,0.0,0,0,0,19,19,13,20,24,16,15,142.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,4,4,4,4,4,80,75,72,81,80,79,72,0
2662,2000.0,1.0,Hồ Chí Minh,HTCL2018.2,HTTT,1,13.0,D480104,0.0,21.05,2.0,60.0,8.02,6.82,6.77,6.24,5.9,6.12,7.01,0.0,0.0,0.0,0,0,0,19,18,19,20,16,17,20,147.0,8.0,0.0,16.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,6,6,6,6,6,6,90,95,77,72,62,73,84,0
2663,2000.0,1.0,Phú Yên,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,20.35,39.0,15.0,8.02,7.6,8.18,8.69,7.89,8.4,9.12,0.0,0.0,0.0,0,0,0,20,22,22,18,15,14,10,141.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,6,6,6,6,6,6,6,88,93,100,100,100,100,100,1
2664,2000.0,1.0,Hồ Chí Minh,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,20.45,2.0,85.0,8.33,8.03,7.34,8.13,7.4,7.73,8.71,0.0,0.0,0.0,0,0,0,20,23,23,15,12,12,16,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,78,68,90,88,100,81,81,1
2665,2000.0,1.0,Đồng Nai,CNTT2018,KTTT,0,13.0,D480201,0.0,22.7,48.0,12.0,7.46,7.56,7.61,7.62,7.71,6.67,7.19,0.0,0.0,0.0,0,0,0,20,19,15,21,22,18,13,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,90,80,90,90,82,77,84,1
2666,2000.0,1.0,Hồ Chí Minh,KTMT2018,KTMT,0,13.0,D520214,0.0,22.8,2.0,266.0,8.43,7.74,8.05,8.39,8.27,8.9,8.98,0.0,0.0,0.0,0,0,0,17,20,22,20,20,17,9,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,4,4,4,4,90,90,88,99,100,100,100,2
2667,2000.0,1.0,Khánh Hòa,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.65,41.0,15.0,7.8,8.73,8.54,7.59,6.9,5.9,8.42,0.0,0.0,0.0,0,0,0,21,15,17,21,16,15,22,150.0,12.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,6,6,6,6,85,85,93,93,75,75,91,0
2668,2000.0,1.0,Quảng Ngãi,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.35,35.0,19.0,7.99,5.92,5.93,7.45,8.05,8.99,9.08,0.0,0.0,0.0,0,0,0,15,19,24,24,21,19,16,132.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,3,3,3,3,100,95,100,100,100,100,100,1
2669,2000.0,1.0,Bình Thuận,KTMT2018,KTMT,0,13.0,D520214,0.0,21.95,47.0,4.0,8.84,7.7,8.49,8.55,8.09,8.54,9.17,0.0,0.0,0.0,0,0,0,17,22,20,20,20,21,6,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,4,4,4,4,85,90,100,96,100,100,100,2
2670,2000.0,1.0,Hồ Chí Minh,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.7,44.0,24.0,7.96,8.47,8.27,7.56,7.62,7.47,8.26,0.0,0.0,0.0,0,0,0,21,19,21,21,18,18,17,155.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,5,6,6,6,6,6,6,6,90,75,76,74,66,71,86,0
2671,2000.0,1.0,Bạc Liêu,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.0,60.0,6.0,7.08,7.48,6.24,7.98,6.68,7.79,9.25,0.0,0.0,0.0,0,0,0,19,23,15,23,19,22,16,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,85,80,72,90,75,91,95,1
2672,2000.0,1.0,Lâm Đồng,MMTT2018,MMT&TT,0,13.0,7480102,0.0,22.35,2.0,245.0,7.44,6.97,7.12,7.78,8.15,8.72,8.16,0.0,0.0,0.0,0,0,0,16,19,17,20,19,16,14,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,2,2,2,2,81,80,86,88,88,100,100,1
2673,2000.0,1.0,Bình Định,KTMT2018,KTMT,0,13.0,D520214,0.0,21.85,37.0,4.0,6.3,6.48,6.68,6.96,7.46,7.15,6.96,0.0,0.0,0.0,0,0,0,17,18,18,20,21,22,13,137.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,3,3,4,90,85,84,75,88,74,87,1
2674,2000.0,1.0,Khánh Hòa,CNCL2018.2,KTTT,1,13.0,7480201_CLCN,0.0,20.7,41.0,17.0,7.19,6.7,8.7,9.02,7.49,7.89,8.94,0.0,0.0,0.0,0,0,0,14,16,19,18,23,18,17,134.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,80,90,100,100,74,100,0
2675,2000.0,1.0,Khánh Hòa,CNTT2018,KTTT,0,13.0,D480201,0.0,23.5,41.0,19.0,7.59,7.98,8.89,8.31,8.15,8.55,8.53,0.0,0.0,0.0,0,0,0,16,21,16,19,22,13,11,133.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,85,100,100,100,100,100,1
2676,2000.0,1.0,Vĩnh Long,HTTT2018,HTTT,0,13.0,D480104,0.0,21.7,57.0,1.0,7.51,8.01,6.9,8.43,7.71,8.36,8.25,0.0,0.0,0.0,0,0,0,15,17,23,22,19,20,16,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,3,3,3,3,90,80,100,100,100,96,100,1
2677,2000.0,1.0,Hồ Chí Minh,CNTT2018,KTTT,0,13.0,D480201,0.0,23.65,2.0,70.0,8.27,8.34,7.68,7.87,6.86,8.35,7.29,0.0,0.0,0.0,0,0,0,20,21,18,20,17,14,15,140.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,95,95,100,100,91,96,100,0
2678,2000.0,1.0,Đồng Nai,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,20.35,48.0,12.0,5.4,6.09,5.68,8.0,6.47,7.66,6.95,0.0,0.0,0.0,0,0,0,16,23,13,9,10,16,22,142.0,4.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,6,74,60,62,73,79,90,86,0
2679,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.3,2.0,72.0,7.85,6.54,7.95,7.76,6.48,8.22,8.55,0.0,0.0,0.0,0,0,0,19,24,16,21,17,23,16,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,5,6,6,6,6,6,6,6,80,80,90,74,83,86,70,0
2680,2000.0,1.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.05,2.0,68.0,7.39,6.28,6.04,6.84,5.58,6.74,7.92,0.0,0.0,0.0,0,0,0,17,18,20,20,21,20,20,142.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,4,4,4,4,80,78,81,77,75,80,84,0
2681,2000.0,1.0,Đồng Nai,KHMT2018,KHMT,0,13.0,D480101,0.0,22.65,48.0,54.0,7.83,7.03,6.82,7.58,7.48,7.54,9.34,0.0,0.0,0.0,0,0,0,17,23,18,20,24,23,14,139.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,90,80,84,100,96,84,91,0
2682,2000.0,1.0,Quảng Nam,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.25,34.0,44.0,7.81,7.22,8.26,7.68,6.78,7.45,7.4,0.0,0.0,0.0,0,0,0,15,23,11,20,20,22,19,142.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,3,3,4,4,4,4,80,85,91,94,83,84,79,1
2683,2000.0,1.0,Quảng Ngãi,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.6,35.0,24.0,6.91,6.86,6.87,7.38,7.52,9.25,8.62,0.0,0.0,0.0,0,0,0,15,19,19,16,19,8,24,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,80,75,100,86,83,91,100,1
2684,2000.0,1.0,Đồng Nai,KTMT2018,KTMT,0,13.0,D520214,0.0,22.45,48.0,29.0,7.21,7.22,6.53,7.31,7.32,8.41,8.7,0.0,0.0,0.0,0,0,0,21,27,16,17,22,17,9,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,80,90,96,98,100,100,100,1
2685,2000.0,1.0,Tây Ninh,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,19.85,46.0,3.0,7.05,6.26,7.55,7.01,6.58,7.8,8.68,0.0,0.0,0.0,0,0,0,17,19,20,20,22,18,15,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,4,4,4,4,70,73,90,87,81,89,100,1
2686,2000.0,1.0,Khánh Hòa,KHMT2018,KHMT,0,13.0,D480101,0.0,23.05,41.0,18.0,9.34,8.42,8.05,7.78,7.56,8.4,8.65,0.0,0.0,0.0,0,0,0,17,19,21,24,19,16,8,132.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,90,100,100,100,90,90,0,1
2687,2000.0,1.0,Lâm Đồng,KTMT2018,KTMT,0,13.0,D520214,0.0,22.5,48.0,23.0,8.0,7.69,8.53,8.87,8.28,8.65,8.67,0.0,0.0,0.0,0,0,0,21,22,20,20,16,17,9,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,90,90,100,100,100,100,100,2
2688,2000.0,1.0,Bình Thuận,PMCL2018.2,CNPM,1,13.0,D480103,0.0,21.7,52.0,25.0,7.62,7.04,7.29,7.0,8.14,7.4,8.45,0.0,0.0,0.0,0,0,0,21,18,17,19,15,18,19,149.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,78,68,78,69,81,94,78,0
2689,2000.0,0.0,Thừa Thiên Huế,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,18.6,4.0,2.0,7.28,5.75,5.89,7.48,7.81,7.86,7.94,0.0,0.0,0.0,0,0,0,16,21,17,18,17,19,17,144.0,0.0,8.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,6,6,6,85,74,89,88,93,84,84,0
2690,2000.0,0.0,Lâm Đồng,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,18.75,42.0,2.0,7.73,7.87,7.12,8.59,6.92,7.21,7.32,0.0,0.0,0.0,0,0,0,20,21,18,15,20,18,16,149.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,5,90,85,100,90,100,84,80,0
2691,2000.0,1.0,Vĩnh Long,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.5,58.0,12.0,8.23,7.56,8.79,9.22,8.87,9.59,9.29,0.0,0.0,0.0,0,0,0,19,19,18,20,23,19,14,148.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,6,6,6,85,85,90,100,100,100,100,1
2692,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.05,2.0,72.0,6.16,7.42,6.39,6.1,5.88,5.32,7.8,7.9,0.0,0.0,4,0,0,15,19,21,18,17,20,14,141.0,24.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,68,72,72,70,70,84,0
2693,2000.0,0.0,Quảng Trị,HTTT2018,HTTT,0,13.0,D480104,0.0,21.35,32.0,31.0,8.39,7.66,8.15,8.43,8.4,8.2,7.67,0.0,0.0,0.0,0,0,0,15,17,22,22,20,20,14,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,2,2,2,2,2,3,90,95,95,100,100,96,100,2
2694,2000.0,0.0,Hồ Chí Minh,KHDL2018,KTTT,0,13.0,7480201_KHDL,0.0,21.4,42.0,2.0,8.05,8.41,8.4,8.31,8.68,7.82,6.73,0.0,0.0,0.0,0,0,0,19,17,18,17,18,17,15,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,90,90,100,100,100,100,100,2
2695,2000.0,1.0,Đắk Lắk,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.85,63.0,4.0,9.52,8.67,8.42,8.35,8.83,8.99,9.1,7.0,0.0,0.0,4,0,0,16,23,22,22,17,14,9,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,4,4,4,4,4,4,100,95,100,100,100,100,100,2
2696,2000.0,1.0,Lâm Đồng,KTMT2018,KTMT,0,13.0,D520214,0.0,22.0,42.0,42.0,8.41,8.38,8.41,8.61,8.14,8.8,8.33,0.0,0.0,0.0,0,0,0,17,19,16,19,23,17,6,137.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,4,4,4,4,100,100,100,100,100,100,100,1
2697,1999.0,1.0,Hồ Chí Minh,KTMT2018,KTMT,0,13.0,D520214,0.0,22.05,2.0,17.0,8.01,8.41,8.71,8.65,8.24,9.05,8.67,0.0,0.0,0.0,0,0,0,17,18,16,20,16,17,11,137.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,90,100,100,100,100,100,1
2698,2000.0,1.0,Đồng Nai,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,20.5,48.0,16.0,6.9,5.93,6.27,7.19,6.39,7.16,8.43,0.0,0.0,0.0,0,0,0,20,16,23,16,16,16,18,141.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,5,5,5,5,5,5,81,68,81,79,72,84,86,1
2699,2000.0,1.0,Kiên Giang,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.5,54.0,1.0,6.7,5.62,6.92,7.94,7.1,8.01,8.9,0.0,0.0,0.0,0,0,0,15,19,19,20,22,21,24,140.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1,1,1,1,2,2,3,3,3,6,81,74,77,90,82,91,100,0
2700,2000.0,1.0,Quảng Nam,HTTT2018,HTTT,0,13.0,D480104,0.0,22.1,34.0,37.0,8.53,7.94,8.04,8.53,8.08,8.37,7.73,0.0,0.0,0.0,0,0,0,15,18,20,19,20,20,13,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,2,2,2,90,90,100,100,100,100,100,2
2701,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.6,60.0,9.0,7.87,7.14,7.84,7.54,7.66,8.35,9.8,0.0,0.0,0.0,0,0,0,19,19,19,22,14,23,10,142.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,80,75,100,83,90,90,100,1
2702,2000.0,1.0,Hồ Chí Minh,HTCL2018.1,HTTT,1,13.0,D480104,0.0,20.2,2.0,53.0,6.61,5.82,6.57,6.93,7.43,8.4,7.3,0.0,0.0,0.0,0,0,0,21,23,23,22,21,22,18,164.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,5,5,6,6,6,6,85,90,81,82,71,83,100,0
2703,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,22.45,2.0,68.0,9.11,8.45,7.8,8.79,9.27,9.34,8.93,0.0,0.0,0.0,0,0,0,15,19,21,18,18,20,12,139.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,6,6,6,6,6,6,100,95,100,95,100,100,0,1
2704,2000.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,18.65,52.0,13.0,7.86,8.44,7.77,8.55,8.5,8.67,8.75,0.0,0.0,0.0,0,0,0,20,21,21,15,14,15,14,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,91,75,90,90,100,100,100,2
2705,2000.0,1.0,Lâm Đồng,CNTT2018,KTTT,0,13.0,D480201,0.0,22.65,25.0,2.0,5.58,8.07,6.55,7.83,7.09,6.81,8.4,9.29,0.0,0.0,7,0,0,16,20,24,17,23,7,14,132.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,2,2,2,2,85,75,81,89,77,82,100,0
2706,2000.0,1.0,Bình Định,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,18.8,37.0,2.0,7.13,6.46,7.14,6.83,7.12,8.23,7.64,0.0,0.0,0.0,0,0,0,16,18,19,17,15,19,11,146.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,6,76,90,90,72,82,83,100,0
2707,2000.0,1.0,Lâm Đồng,KTPM2018,CNPM,0,13.0,D480103,0.0,24.05,42.0,37.0,6.91,6.48,5.66,7.29,7.65,8.29,7.04,0.0,0.0,0.0,0,0,0,17,24,18,18,16,14,19,141.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,75,84,83,90,98,100,0
2708,2000.0,1.0,Hồ Chí Minh,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.85,2.0,1.0,6.91,6.73,6.43,7.19,7.16,7.5,7.8,0.0,0.0,0.0,0,0,0,19,18,19,19,19,21,22,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,5,6,6,6,85,80,72,76,63,76,79,1
2709,2000.0,1.0,Bến Tre,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.55,56.0,8.0,9.22,9.05,7.94,8.52,8.21,8.7,0.0,0.0,0.0,0.0,0,0,0,19,19,21,20,28,26,0,149.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,6,6,6,6,6,6,90,85,100,95,100,100,0,1
2710,2000.0,0.0,Bình Dương,CNTT2018,KTTT,0,13.0,D480201,0.0,23.1,44.0,4.0,7.17,6.77,8.34,7.32,8.74,7.78,7.84,0.0,0.0,0.0,0,0,0,20,19,16,17,19,17,16,135.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,90,85,100,100,83,100,93,0
2711,2000.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KHMT2018,KHMT,0,13.0,D480101,0.0,23.8,52.0,30.0,8.28,8.42,7.59,6.79,7.23,7.95,3.6,0.0,0.0,0.0,0,0,0,13,19,18,23,24,19,8,132.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,93,100,72,74,79,66,0
2712,2000.0,1.0,Đồng Nai,PMCL2018.2,CNPM,1,13.0,D480103,0.0,21.5,52.0,29.0,7.56,7.67,7.0,6.85,6.38,6.65,7.87,0.0,0.0,0.0,0,0,0,17,18,21,13,21,15,22,141.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,3,3,4,85,85,74,72,67,77,84,1
2713,2000.0,0.0,Hồ Chí Minh,HTCL2018.2,HTTT,1,13.0,D480104,0.0,20.0,2.0,72.0,7.42,5.34,6.55,6.46,6.96,8.26,5.59,0.0,0.0,0.0,0,0,0,19,17,15,20,17,18,17,155.0,4.0,4.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,3,3,3,3,3,3,3,6,6,6,85,79,86,82,79,83,90,0
2714,2000.0,0.0,Đắk Lắk,HTTT2018,HTTT,0,13.0,D480104,0.0,21.25,63.0,9.0,7.61,8.15,7.25,7.78,7.5,8.73,8.77,0.0,0.0,0.0,0,0,0,15,17,23,21,16,17,19,142.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,3,3,3,4,4,4,4,90,85,100,90,95,91,100,1
2715,2000.0,0.0,Hồ Chí Minh,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,19.85,44.0,24.0,7.76,6.63,7.22,8.33,6.74,7.21,7.55,0.0,0.0,0.0,0,0,0,20,18,23,19,16,17,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,5,5,5,81,75,81,86,100,84,84,1
2716,2000.0,1.0,Kon Tum,CNTT2018,KTTT,0,13.0,D480201,0.0,20.5,36.0,3.0,6.28,7.13,8.31,7.32,7.07,7.8,6.05,0.0,0.0,0.0,0,0,0,20,24,15,25,23,22,22,165.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,70,73,95,97,92,90,77,1
2717,2000.0,1.0,Đồng Tháp,CNTT2018,KTTT,0,13.0,D480201,0.0,21.5,50.0,38.0,8.78,8.42,8.47,7.97,8.46,8.17,8.31,6.8,0.0,0.0,4,0,0,16,18,18,20,25,21,16,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,3,4,4,4,4,4,4,68,83,100,89,88,96,100,2
2718,2001.0,1.0,Hồ Chí Minh,KHCL2019.1,KHMT,1,14.0,D480101,4.0,24.8,61.0,16.0,9.42,9.03,8.82,9.4,9.95,9.15,10.0,0.0,0.0,0.0,0,0,0,13,22,24,24,15,8,10,136.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,6,6,6,6,6,6,100,100,100,100,100,100,100,2
2719,2001.0,1.0,Hồ Chí Minh,KHCL2019.1,KHMT,1,14.0,D480101,4.0,25.0,2.0,10.0,7.73,7.22,6.91,7.63,8.38,8.3,7.83,0.0,0.0,0.0,0,0,0,13,20,18,22,21,18,12,142.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,6,6,6,6,6,6,95,92,87,90,89,90,76,0
